,Unnamed: 0,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
20299,20299,2024,C,Manufacturing,b_1-5,Salaries and wages paid,1061,DOLLARS(millions),,,,,,,,,
20300,20300,2024,C,Manufacturing,b_1-5,"Sales, government funding, grants and subsidies",5701,DOLLARS(millions),,,,,,,,,
20301,20301,2024,C,Manufacturing,b_1-5,Total assets,3267,DOLLARS(millions),,,,,,,,,
20302,20302,2024,C,Manufacturing,b_1-5,Total expenditure,5362,DOLLARS(millions),,,,,,,,,
20303,20303,2024,C,Manufacturing,b_1-5,Total income,5780,DOLLARS(millions),,,,,,,,,
20304,20304,2024,C,Manufacturing,c_6-9,Activity unit,1833,COUNT,,,,,,,,,
20305,20305,2024,C,Manufacturing,c_6-9,Fixed tangible assets,515,DOLLARS(millions),,,,,,,,,
20306,20306,2024,C,Manufacturing,c_6-9,Operating profit before tax,270,DOLLARS(millions),,,,,,,,,
20307,20307,2024,C,Manufacturing,c_6-9,Rolling mean employees,13278,COUNT,,,,,,,,,
20308,20308,2024,C,Manufacturing,c_6-9,Salaries and wages paid,816,DOLLARS(millions),,,,,,,,,
20309,20309,2024,C,Manufacturing,c_6-9,"Sales, government funding, grants and subsidies",3596,DOLLARS(millions),,,,,,,,,
20310,20310,2024,C,Manufacturing,c_6-9,Total assets,2659,DOLLARS(millions),,,,,,,,,
20311,20311,2024,C,Manufacturing,c_6-9,Total expenditure,3368,DOLLARS(millions),,,,,,,,,
20312,20312,2024,C,Manufacturing,c_6-9,Total income,3625,DOLLARS(millions),,,,,,,,,
20313,20313,2024,C,Manufacturing,d_10-19,Activity unit,1752,COUNT,,,,,,,,,
20314,20314,2024,C,Manufacturing,d_10-19,Fixed tangible assets,1199,DOLLARS(millions),,,,,,,,,
20315,20315,2024,C,Manufacturing,d_10-19,Operating profit before tax,561,DOLLARS(millions),,,,,,,,,
20316,20316,2024,C,Manufacturing,d_10-19,Rolling mean employees,23916,COUNT,,,,,,,,,
20317,20317,2024,C,Manufacturing,d_10-19,Salaries and wages paid,1550,DOLLARS(millions),,,,,,,,,
20318,20318,2024,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",6902,DOLLARS(millions),,,,,,,,,
20319,20319,2024,C,Manufacturing,d_10-19,Total assets,4615,DOLLARS(millions),,,,,,,,,
20320,20320,2024,C,Manufacturing,d_10-19,Total expenditure,6436,DOLLARS(millions),,,,,,,,,
20321,20321,2024,C,Manufacturing,d_10-19,Total income,6963,DOLLARS(millions),,,,,,,,,
20322,20322,2024,C,Manufacturing,e_20-49,Activity unit,1251,COUNT,,,,,,,,,
20323,20323,2024,C,Manufacturing,e_20-49,Fixed tangible assets,2416,DOLLARS(millions),,,,,,,,,
20324,20324,2024,C,Manufacturing,e_20-49,Operating profit before tax,981,DOLLARS(millions),,,,,,,,,
20325,20325,2024,C,Manufacturing,e_20-49,Rolling mean employees,37986,COUNT,,,,,,,,,
20326,20326,2024,C,Manufacturing,e_20-49,Salaries and wages paid,2521,DOLLARS(millions),,,,,,,,,
20327,20327,2024,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",12382,DOLLARS(millions),,,,,,,,,
20328,20328,2024,C,Manufacturing,e_20-49,Total assets,9510,DOLLARS(millions),,,,,,,,,
20329,20329,2024,C,Manufacturing,e_20-49,Total expenditure,11523,DOLLARS(millions),,,,,,,,,
20330,20330,2024,C,Manufacturing,e_20-49,Total income,12513,DOLLARS(millions),,,,,,,,,
20331,20331,2024,C,Manufacturing,f_50-99,Activity unit,444,COUNT,,,,,,,,,
20332,20332,2024,C,Manufacturing,f_50-99,Fixed tangible assets,2500,DOLLARS(millions),,,,,,,,,
20333,20333,2024,C,Manufacturing,f_50-99,Operating profit before tax,514,DOLLARS(millions),,,,,,,,,
20334,20334,2024,C,Manufacturing,f_50-99,Rolling mean employees,29751,COUNT,,,,,,,,,
20335,20335,2024,C,Manufacturing,f_50-99,Salaries and wages paid,2088,DOLLARS(millions),,,,,,,,,
20336,20336,2024,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",10128,DOLLARS(millions),,,,,,,,,
20337,20337,2024,C,Manufacturing,f_50-99,Total assets,8422,DOLLARS(millions),,,,,,,,,
20338,20338,2024,C,Manufacturing,f_50-99,Total expenditure,9793,DOLLARS(millions),,,,,,,,,
20339,20339,2024,C,Manufacturing,f_50-99,Total income,10243,DOLLARS(millions),,,,,,,,,
20340,20340,2024,C,Manufacturing,g_100-199,Activity unit,174,COUNT,,,,,,,,,
20341,20341,2024,C,Manufacturing,g_100-199,Fixed tangible assets,3201,DOLLARS(millions),,,,,,,,,
20342,20342,2024,C,Manufacturing,g_100-199,Operating profit before tax,654,DOLLARS(millions),,,,,,,,,
20343,20343,2024,C,Manufacturing,g_100-199,Rolling mean employees,24150,COUNT,,,,,,,,,
20344,20344,2024,C,Manufacturing,g_100-199,Salaries and wages paid,1877,DOLLARS(millions),,,,,,,,,
20345,20345,2024,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",11304,DOLLARS(millions),,,,,,,,,
20346,20346,2024,C,Manufacturing,g_100-199,Total assets,10930,DOLLARS(millions),,,,,,,,,
20347,20347,2024,C,Manufacturing,g_100-199,Total expenditure,10768,DOLLARS(millions),,,,,,,,,
20348,20348,2024,C,Manufacturing,g_100-199,Total income,11522,DOLLARS(millions),,,,,,,,,
20349,20349,2024,C,Manufacturing,h_200+,Activity unit,156,COUNT,,,,,,,,,
20350,20350,2024,C,Manufacturing,h_200+,Fixed tangible assets,20385,DOLLARS(millions),,,,,,,,,
20351,20351,2024,C,Manufacturing,h_200+,Operating profit before tax,3115,DOLLARS(millions),,,,,,,,,
20352,20352,2024,C,Manufacturing,h_200+,Rolling mean employees,97416,COUNT,,,,,,,,,
20353,20353,2024,C,Manufacturing,h_200+,Salaries and wages paid,9254,DOLLARS(millions),,,,,,,,,
20354,20354,2024,C,Manufacturing,h_200+,"Sales, government funding, grants and subsidies",72075,DOLLARS(millions),,,,,,,,,
20355,20355,2024,C,Manufacturing,h_200+,Total assets,63296,DOLLARS(millions),,,,,,,,,
20356,20356,2024,C,Manufacturing,h_200+,Total expenditure,69641,DOLLARS(millions),,,,,,,,,
20357,20357,2024,C,Manufacturing,h_200+,Total income,72983,DOLLARS(millions),,,,,,,,,
20358,20358,2024,C,Manufacturing,i_Industry_Total,Activity unit,22737,COUNT,,,,,,,,,
20359,20359,2024,C,Manufacturing,i_Industry_Total,Fixed tangible assets,33585,DOLLARS(millions),,,,,,,,,
20360,20360,2024,C,Manufacturing,i_Industry_Total,Operating profit before tax,6892,DOLLARS(millions),,,,,,,,,
20361,20361,2024,C,Manufacturing,i_Industry_Total,Rolling mean employees,241755,COUNT,,,,,,,,,
20362,20362,2024,C,Manufacturing,i_Industry_Total,Salaries and wages paid,19653,DOLLARS(millions),,,,,,,,,
20363,20363,2024,C,Manufacturing,i_Industry_Total,"Sales, government funding, grants and subsidies",125752,DOLLARS(millions),,,,,,,,,
20364,20364,2024,C,Manufacturing,i_Industry_Total,Total assets,108120,DOLLARS(millions),,,,,,,,,
20365,20365,2024,C,Manufacturing,i_Industry_Total,Total expenditure,120248,DOLLARS(millions),,,,,,,,,
20366,20366,2024,C,Manufacturing,i_Industry_Total,Total income,127367,DOLLARS(millions),,,,,,,,,
20367,20367,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,654,COUNT,,,,,,,,,
20368,20368,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,3923,DOLLARS(millions),,,,,,,,,
20369,20369,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,181,DOLLARS(millions),,,,,,,,,
20370,20370,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0,COUNT,,,,,,,,,
20371,20371,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,33,DOLLARS(millions),,,,,,,,,
20372,20372,2024,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1273,DOLLARS(millions),,,,,,,,,
20373,20373,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,5758,DOLLARS(millions),,,,,,,,,
20374,20374,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1191,DOLLARS(millions),,,,,,,,,
20375,20375,2024,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1475,DOLLARS(millions),,,,,,,,,
20376,20376,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,372,COUNT,,,,,,,,,
20377,20377,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,187,DOLLARS(millions),,,,,,,,,
20378,20378,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,70,DOLLARS(millions),,,,,,,,,
20379,20379,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,753,COUNT,,,,,,,,,
20380,20380,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,64,DOLLARS(millions),,,,,,,,,
20381,20381,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",348,DOLLARS(millions),,,,,,,,,
20382,20382,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,406,DOLLARS(millions),,,,,,,,,
20383,20383,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,285,DOLLARS(millions),,,,,,,,,
20384,20384,2024,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,354,DOLLARS(millions),,,,,,,,,
20385,20385,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,72,COUNT,,,,,,,,,
20386,20386,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,353,DOLLARS(millions),,,,,,,,,
20387,20387,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,26,DOLLARS(millions),,,,,,,,,
20388,20388,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,525,COUNT,,,,,,,,,
20389,20389,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,38,DOLLARS(millions),,,,,,,,,
20390,20390,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",226,DOLLARS(millions),,,,,,,,,
20391,20391,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,497,DOLLARS(millions),,,,,,,,,
20392,20392,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,201,DOLLARS(millions),,,,,,,,,
20393,20393,2024,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,229,DOLLARS(millions),,,,,,,,,
20394,20394,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,75,COUNT,,,,,,,,,
20395,20395,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,1192,DOLLARS(millions),,,,,,,,,
20396,20396,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,35,DOLLARS(millions),,,,,,,,,
20397,20397,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,1005,COUNT,,,,,,,,,
20398,20398,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,74,DOLLARS(millions),,,,,,,,,
20399,20399,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",374,DOLLARS(millions),,,,,,,,,
20400,20400,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,1517,DOLLARS(millions),,,,,,,,,
20401,20401,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,351,DOLLARS(millions),,,,,,,,,
20402,20402,2024,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,391,DOLLARS(millions),,,,,,,,,
20403,20403,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,39,COUNT,,,,,,,,,
20404,20404,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,1157,DOLLARS(millions),,,,,,,,,
20405,20405,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,117,DOLLARS(millions),,,,,,,,,
20406,20406,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1167,COUNT,,,,,,,,,
20407,20407,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,105,DOLLARS(millions),,,,,,,,,
20408,20408,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",908,DOLLARS(millions),,,,,,,,,
20409,20409,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,1617,DOLLARS(millions),,,,,,,,,
20410,20410,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,881,DOLLARS(millions),,,,,,,,,
20411,20411,2024,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,937,DOLLARS(millions),,,,,,,,,
20412,20412,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,18,COUNT,,,,,,,,,
20413,20413,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,663,DOLLARS(millions),,,,,,,,,
20414,20414,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,9,DOLLARS(millions),,,,,,,,,
20415,20415,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1305,COUNT,,,,,,,,,
20416,20416,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,111,DOLLARS(millions),,,,,,,,,
20417,20417,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",455,DOLLARS(millions),,,,,,,,,
20418,20418,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1206,DOLLARS(millions),,,,,,,,,
20419,20419,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,504,DOLLARS(millions),,,,,,,,,
20420,20420,2024,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,499,DOLLARS(millions),,,,,,,,,
20421,20421,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,15,COUNT,,,,,,,,,
20422,20422,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,3238,DOLLARS(millions),,,,,,,,,
20423,20423,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,215,DOLLARS(millions),,,,,,,,,
20424,20424,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,2214,COUNT,,,,,,,,,
20425,20425,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,178,DOLLARS(millions),,,,,,,,,
20426,20426,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",1076,DOLLARS(millions),,,,,,,,,
20427,20427,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,4196,DOLLARS(millions),,,,,,,,,
20428,20428,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,907,DOLLARS(millions),,,,,,,,,
20429,20429,2024,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,1099,DOLLARS(millions),,,,,,,,,
20430,20430,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,24,COUNT,,,,,,,,,
20431,20431,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,66562,DOLLARS(millions),,,,,,,,,
20432,20432,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2097,DOLLARS(millions),,,,,,,,,
20433,20433,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,16293,COUNT,,,,,,,,,
20434,20434,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,1686,DOLLARS(millions),,,,,,,,,
20435,20435,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",22400,DOLLARS(millions),,,,,,,,,
20436,20436,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,80904,DOLLARS(millions),,,,,,,,,
20437,20437,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,20818,DOLLARS(millions),,,,,,,,,
20438,20438,2024,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,23162,DOLLARS(millions),,,,,,,,,
20439,20439,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1269,COUNT,,,,,,,,,
20440,20440,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,77276,DOLLARS(millions),,,,,,,,,
20441,20441,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2749,DOLLARS(millions),,,,,,,,,
20442,20442,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,23256,COUNT,,,,,,,,,
20443,20443,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,2289,DOLLARS(millions),,,,,,,,,
20444,20444,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",27060,DOLLARS(millions),,,,,,,,,
20445,20445,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,96101,DOLLARS(millions),,,,,,,,,
20446,20446,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,25139,DOLLARS(millions),,,,,,,,,
20447,20447,2024,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,28145,DOLLARS(millions),,,,,,,,,
20448,20448,2024,E,Construction,a_0,Activity unit,49044,COUNT,,,,,,,,,
20449,20449,2024,E,Construction,a_0,Fixed tangible assets,6958,DOLLARS(millions),,,,,,,,,
20450,20450,2024,E,Construction,a_0,Operating profit before tax,2364,DOLLARS(millions),,,,,,,,,
20451,20451,2024,E,Construction,a_0,Rolling mean employees,0,COUNT,,,,,,,,,
20452,20452,2024,E,Construction,a_0,Salaries and wages paid,2260,DOLLARS(millions),,,,,,,,,
20453,20453,2024,E,Construction,a_0,"Sales, government funding, grants and subsidies",20740,DOLLARS(millions),,,,,,,,,
20454,20454,2024,E,Construction,a_0,Total assets,26207,DOLLARS(millions),,,,,,,,,
20455,20455,2024,E,Construction,a_0,Total expenditure,18714,DOLLARS(millions),,,,,,,,,
20456,20456,2024,E,Construction,a_0,Total income,21049,DOLLARS(millions),,,,,,,,,
20457,20457,2024,E,Construction,b_1-5,Activity unit,23904,COUNT,,,,,,,,,
20458,20458,2024,E,Construction,b_1-5,Fixed tangible assets,3221,DOLLARS(millions),,,,,,,,,
20459,20459,2024,E,Construction,b_1-5,Operating profit before tax,1267,DOLLARS(millions),,,,,,,,,
20460,20460,2024,E,Construction,b_1-5,Rolling mean employees,48012,COUNT,,,,,,,,,
20461,20461,2024,E,Construction,b_1-5,Salaries and wages paid,4045,DOLLARS(millions),,,,,,,,,
20462,20462,2024,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",17234,DOLLARS(millions),,,,,,,,,
20463,20463,2024,E,Construction,b_1-5,Total assets,11407,DOLLARS(millions),,,,,,,,,
20464,20464,2024,E,Construction,b_1-5,Total expenditure,16127,DOLLARS(millions),,,,,,,,,
20465,20465,2024,E,Construction,b_1-5,Total income,17398,DOLLARS(millions),,,,,,,,,
20466,20466,2024,E,Construction,c_6-9,Activity unit,3738,COUNT,,,,,,,,,
20467,20467,2024,E,Construction,c_6-9,Fixed tangible assets,907,DOLLARS(millions),,,,,,,,,
20468,20468,2024,E,Construction,c_6-9,Operating profit before tax,760,DOLLARS(millions),,,,,,,,,
20469,20469,2024,E,Construction,c_6-9,Rolling mean employees,26751,COUNT,,,,,,,,,
20470,20470,2024,E,Construction,c_6-9,Salaries and wages paid,1867,DOLLARS(millions),,,,,,,,,
20471,20471,2024,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",8728,DOLLARS(millions),,,,,,,,,
20472,20472,2024,E,Construction,c_6-9,Total assets,4110,DOLLARS(millions),,,,,,,,,
20473,20473,2024,E,Construction,c_6-9,Total expenditure,7968,DOLLARS(millions),,,,,,,,,
20474,20474,2024,E,Construction,c_6-9,Total income,8795,DOLLARS(millions),,,,,,,,,
20475,20475,2024,E,Construction,d_10-19,Activity unit,2952,COUNT,,,,,,,,,
20476,20476,2024,E,Construction,d_10-19,Fixed tangible assets,1996,DOLLARS(millions),,,,,,,,,
20477,20477,2024,E,Construction,d_10-19,Operating profit before tax,1249,DOLLARS(millions),,,,,,,,,
20478,20478,2024,E,Construction,d_10-19,Rolling mean employees,40140,COUNT,,,,,,,,,
20479,20479,2024,E,Construction,d_10-19,Salaries and wages paid,2906,DOLLARS(millions),,,,,,,,,
20480,20480,2024,E,Construction,d_10-19,"Sales, government funding, grants and subsidies",13808,DOLLARS(millions),,,,,,,,,
20481,20481,2024,E,Construction,d_10-19,Total assets,7505,DOLLARS(millions),,,,,,,,,
20482,20482,2024,E,Construction,d_10-19,Total expenditure,12675,DOLLARS(millions),,,,,,,,,
20483,20483,2024,E,Construction,d_10-19,Total income,13950,DOLLARS(millions),,,,,,,,,
20484,20484,2024,E,Construction,e_20-49,Activity unit,1029,COUNT,,,,,,,,,
20485,20485,2024,E,Construction,e_20-49,Fixed tangible assets,1223,DOLLARS(millions),,,,,,,,,
20486,20486,2024,E,Construction,e_20-49,Operating profit before tax,1083,DOLLARS(millions),,,,,,,,,
20487,20487,2024,E,Construction,e_20-49,Rolling mean employees,30687,COUNT,,,,,,,,,
20488,20488,2024,E,Construction,e_20-49,Salaries and wages paid,2349,DOLLARS(millions),,,,,,,,,
